DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2013-08-11,2013-08-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.991,0.124,2.659,3.699,0.394,0.0409999999999999,2.597,0.066,2.4099,2.7919,0.025,8,2013
2013-08-11,2013-08-17,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.704,0.116999999999999,2.349,2.999,0.403,0.043,2.301,0.067,2.14,2.5036,0.029,8,2013
2013-08-18,2013-08-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.999,0.12,2.659,3.699,0.406,0.04,2.593,0.067,2.4,2.75,0.026,8,2013
2013-08-18,2013-08-24,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.714,0.119,2.399,3.499,0.409,0.044,2.305,0.066,2.14,2.5036,0.029,8,2013
2013-08-25,2013-08-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.992,0.127,2.659,3.699,0.408,0.042,2.584,0.074,2.18,2.7688,0.029,8,2013
2013-08-25,2013-08-31,SUDESTE,SAO PAULO,GASOLINA COMUM,2367,R$/l,2.702,0.116999999999999,2.379,2.999,0.405,0.043,2.297,0.067,2.1,2.537,0.029,8,2013
2013-09-01,2013-09-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.989,0.125,2.659,3.699,0.411,0.042,2.578,0.073,2.18,2.7676,0.028,9,2013
2013-09-01,2013-09-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2367,R$/l,2.704,0.116999999999999,2.389,2.999,0.403,0.043,2.301,0.068,2.034,2.66,0.03,9,2013
2013-09-08,2013-09-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.992,0.125,2.659,3.699,0.406,0.042,2.586,0.066,2.4322,2.7703,0.026,9,2013
2013-09-08,2013-09-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2365,R$/l,2.706,0.119,2.399,3.399,0.406,0.044,2.3,0.067,2.025,2.5016,0.029,9,2013
2013-09-15,2013-09-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.995,0.122,2.659,3.699,0.407,0.0409999999999999,2.588,0.069,2.4395,2.7703,0.027,9,2013
2013-09-15,2013-09-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2365,R$/l,2.709,0.113,2.39,2.999,0.402,0.042,2.307,0.068,2.025,2.518,0.029,9,2013
2013-09-22,2013-09-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.989,0.127,2.699,3.699,0.407,0.042,2.582,0.069,2.48,2.7747,0.027,9,2013
2013-09-22,2013-09-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.71,0.115999999999999,2.39,2.999,0.394,0.043,2.316,0.068,2.14,2.5841,0.029,9,2013
2013-09-29,2013-10-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.985,0.125,2.69,3.699,0.406,0.042,2.579,0.069,2.4171,2.774,0.027,9,2013
2013-09-29,2013-10-05,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.717,0.113,2.399,3.399,0.397,0.042,2.32,0.068,2.14,2.5841,0.029,9,2013
2013-10-06,2013-10-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,2.991,0.126,2.699,3.699,0.398,0.042,2.593,0.07,2.43,2.7853,0.027,10,2013
2013-10-06,2013-10-12,SUDESTE,SAO PAULO,GASOLINA COMUM,2366,R$/l,2.715,0.111999999999999,2.399,3.499,0.391,0.0409999999999999,2.324,0.068,2.025,2.5163,0.029,10,2013
2013-10-13,2013-10-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,2.99,0.122,2.689,3.699,0.399,0.0409999999999999,2.591,0.07,2.45,2.7853,0.027,10,2013
2013-10-13,2013-10-19,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.711,0.114,2.399,3.099,0.387,0.042,2.324,0.068,2.025,2.5163,0.029,10,2013
2013-10-20,2013-10-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,2.992,0.13,2.73,3.699,0.399,0.043,2.593,0.075,2.3792,2.7953,0.029,10,2013
2013-10-20,2013-10-26,SUDESTE,SAO PAULO,GASOLINA COMUM,2367,R$/l,2.713,0.12,2.35,3.299,0.389,0.044,2.324,0.067,2.116,2.529,0.029,10,2013
2013-10-27,2013-11-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,2.984,0.126,2.69,3.699,0.396,0.042,2.588,0.077,2.46,2.7953,0.03,10,2013
2013-10-27,2013-11-02,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.713,0.116999999999999,2.379,3.099,0.386,0.043,2.327,0.069,2.116,2.5919,0.03,10,2013
2013-11-03,2013-11-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,2.996,0.129,2.699,3.99,0.398,0.043,2.598,0.071,2.46,2.797,0.027,11,2013
2013-11-03,2013-11-09,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.711,0.116999999999999,2.359,3.099,0.382,0.043,2.329,0.067,2.025,2.66,0.029,11,2013
2013-11-10,2013-11-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,2.991,0.127,2.689,3.99,0.395,0.042,2.596,0.069,2.46,2.797,0.027,11,2013
2013-11-10,2013-11-16,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.717,0.119,2.359,3.399,0.392,0.044,2.325,0.067,2.025,2.5136,0.029,11,2013
2013-11-17,2013-11-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,2.992,0.131,2.69,3.99,0.394,0.044,2.598,0.07,2.4,2.8098,0.027,11,2013
2013-11-17,2013-11-23,SUDESTE,SAO PAULO,GASOLINA COMUM,2368,R$/l,2.714,0.114,2.339,3.499,0.388,0.042,2.326,0.068,2.1101,2.537,0.029,11,2013
2013-11-24,2013-11-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,2.994,0.13,2.69,3.99,0.396,0.043,2.598,0.071,2.4883,2.8098,0.027,11,2013
2013-11-24,2013-11-30,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.727,0.111,2.33,3.499,0.393,0.0409999999999999,2.334,0.067,2.15,2.537,0.029,11,2013
2013-12-01,2013-12-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.036,0.144,2.739,4.079,0.406,0.047,2.63,0.077,2.36,2.8274,0.029,12,2013
2013-12-01,2013-12-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2366,R$/l,2.814,0.111,2.419,3.199,0.441,0.039,2.373,0.084,2.131,2.72,0.035,12,2013
2013-12-08,2013-12-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,3.066,0.14,2.739,4.079,0.419,0.046,2.647,0.073,2.3638,2.8267,0.028,12,2013
2013-12-08,2013-12-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.829,0.111,2.499,3.499,0.425,0.039,2.404,0.08,2.16,2.72,0.033,12,2013
2013-12-15,2013-12-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.075,0.135,2.759,4.069,0.413,0.044,2.662,0.076,2.425,2.8765,0.029,12,2013
2013-12-15,2013-12-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.824,0.105,2.49,3.199,0.407,0.037,2.417,0.069,2.15,2.6781,0.029,12,2013
2013-12-22,2013-12-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.072,0.136999999999999,2.759,4.069,0.414,0.045,2.658,0.075,2.4356,2.8765,0.028,12,2013
2013-12-22,2013-12-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.835,0.103,2.499,3.199,0.409,0.036,2.426,0.066,2.18,2.6781,0.027,12,2013
2013-12-29,2014-01-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.078,0.136,2.739,4.069,0.407,0.044,2.671,0.075,2.425,2.918,0.028,12,2013
2013-12-29,2014-01-04,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.837,0.107,2.539,3.499,0.411,0.038,2.426,0.064,2.2,2.6781,0.026,12,2013
2014-01-05,2014-01-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.079,0.136,2.759,4.069,0.399,0.044,2.68,0.072,2.5,2.918,0.027,1,2014
2014-01-05,2014-01-11,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.843,0.106,2.549,3.599,0.414,0.037,2.429,0.066,2.2,2.6876,0.027,1,2014
2014-01-12,2014-01-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.089,0.135,2.759,4.09,0.396,0.044,2.693,0.07,2.48,2.944,0.026,1,2014
2014-01-12,2014-01-18,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.823,0.105,2.528,3.219,0.39,0.037,2.433,0.064,2.26,2.6876,0.026,1,2014
2014-01-19,2014-01-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.082,0.133,2.759,4.09,0.395,0.043,2.687,0.069,2.52,2.944,0.026,1,2014
2014-01-19,2014-01-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.845,0.107,2.529,3.499,0.408,0.038,2.437,0.064,2.222,2.65,0.026,1,2014
2014-01-26,2014-02-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.083,0.136999999999999,2.759,4.099,0.395,0.044,2.688,0.067,2.48,2.89,0.025,1,2014
2014-01-26,2014-02-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.829,0.106,2.529,3.199,0.396,0.037,2.433,0.065,2.2448,2.6876,0.027,1,2014
2014-02-02,2014-02-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.078,0.139,2.759,4.099,0.397,0.045,2.681,0.068,2.4756,2.89,0.025,2,2014
2014-02-02,2014-02-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.836,0.105,2.499,3.199,0.402,0.037,2.434,0.064,2.2448,2.7402,0.026,2,2014
2014-02-09,2014-02-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.074,0.136,2.799,4.099,0.375,0.044,2.699,0.063,2.51,2.9057,0.023,2,2014
2014-02-09,2014-02-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.834,0.111,2.499,3.499,0.399,0.039,2.435,0.065,2.2239,2.6593,0.027,2,2014
2014-02-16,2014-02-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,3.094,0.139,2.799,4.099,0.39,0.045,2.704,0.07,2.49,2.9599,0.026,2,2014
2014-02-16,2014-02-22,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.838,0.109,2.549,3.599,0.401,0.038,2.437,0.067,2.25,2.6593,0.027,2,2014
2014-02-23,2014-03-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,3.094,0.139,2.79,4.159,0.376,0.045,2.718,0.069,2.4408,2.9448,0.025,2,2014
2014-02-23,2014-03-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.841,0.105,2.549,3.299,0.398,0.037,2.443,0.069,2.25,2.7493,0.028,2,2014
2014-03-02,2014-03-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.096,0.142,2.499,4.159,0.383,0.046,2.713,0.068,2.4696,2.9448,0.025,3,2014
2014-03-02,2014-03-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.878,0.108,2.549,3.599,0.423,0.038,2.455,0.075,2.2119,2.6743,0.031,3,2014
2014-03-09,2014-03-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,3.118,0.135,2.799,4.159,0.389,0.043,2.729,0.07,2.49,2.9581,0.026,3,2014
2014-03-09,2014-03-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.878,0.103,2.549,3.199,0.398,0.036,2.48,0.072,2.2119,2.7321,0.029,3,2014
2014-03-16,2014-03-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,734,R$/l,3.121,0.13,2.74,4.159,0.388,0.042,2.733,0.069,2.49,2.9581,0.025,3,2014
2014-03-16,2014-03-22,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.891,0.099,2.589,3.199,0.398,0.034,2.493,0.068,2.2584,2.7321,0.027,3,2014
2014-03-23,2014-03-29,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.127,0.144,2.849,4.159,0.386,0.046,2.741,0.068,2.53,2.9682,0.025,3,2014
2014-03-23,2014-03-29,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.892,0.104,2.579,3.599,0.402,0.036,2.49,0.068,2.31,2.769,0.027,3,2014
2014-03-30,2014-04-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,730,R$/l,3.129,0.139,2.74,4.159,0.393,0.044,2.736,0.067,2.417,2.9879,0.024,3,2014
2014-03-30,2014-04-05,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.898,0.105,2.579,3.599,0.405,0.036,2.493,0.066,2.31,2.7321,0.026,3,2014
2014-04-06,2014-04-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.128,0.14,2.849,4.159,0.387,0.045,2.741,0.061,2.462,2.9467,0.022,4,2014
2014-04-06,2014-04-12,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.891,0.106,2.539,3.699,0.393,0.037,2.498,0.066,2.2413,2.7321,0.026,4,2014
2014-04-13,2014-04-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.141,0.136,2.74,4.159,0.405,0.043,2.736,0.065,2.462,2.9879,0.024,4,2014
2014-04-13,2014-04-19,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.88,0.104,2.499,3.268,0.389,0.036,2.491,0.067,2.31,2.7321,0.027,4,2014
2014-04-20,2014-04-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.132,0.143,2.829,4.159,0.4,0.046,2.732,0.065,2.462,2.9697,0.024,4,2014
2014-04-20,2014-04-26,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.891,0.111999999999999,2.499,3.599,0.402,0.039,2.489,0.066,2.27,2.863,0.027,4,2014
2014-04-27,2014-05-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.132,0.142,2.74,4.159,0.404,0.045,2.728,0.065,2.462,2.9879,0.024,4,2014
2014-04-27,2014-05-03,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.888,0.108,2.49,3.199,0.391,0.037,2.497,0.067,2.27,2.863,0.027,4,2014
2014-05-04,2014-05-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.132,0.138,2.869,4.159,0.395,0.044,2.737,0.062,2.49,2.9837,0.023,5,2014
2014-05-04,2014-05-10,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.883,0.11,2.497,3.219,0.388,0.038,2.495,0.068,2.27,2.7321,0.027,5,2014
2014-05-11,2014-05-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.152,0.132,2.74,4.159,0.404,0.042,2.748,0.066,2.52,2.9879,0.024,5,2014
2014-05-11,2014-05-17,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.886,0.11,2.1,3.599,0.398,0.038,2.488,0.067,2.29,2.855,0.027,5,2014
2014-05-18,2014-05-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.133,0.14,2.799,4.159,0.397,0.045,2.736,0.064,2.51,2.9717,0.023,5,2014
2014-05-18,2014-05-24,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.878,0.109,2.479,3.699,0.397,0.038,2.481,0.065,2.29,2.8245,0.026,5,2014
2014-05-25,2014-05-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.13,0.138,2.79,4.159,0.406,0.044,2.724,0.066,2.52,2.9717,0.024,5,2014
2014-05-25,2014-05-31,SUDESTE,SAO PAULO,GASOLINA COMUM,2366,R$/l,2.876,0.108,2.569,3.199,0.405,0.038,2.471,0.066,2.29,2.8245,0.027,5,2014
2014-06-01,2014-06-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.127,0.136999999999999,2.849,4.159,0.405,0.044,2.722,0.066,2.37,2.9687,0.024,6,2014
2014-06-01,2014-06-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.881,0.114,2.55,3.599,0.412,0.04,2.469,0.066,2.29,2.799,0.027,6,2014
2014-06-08,2014-06-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.146,0.134,2.79,4.159,0.422,0.043,2.724,0.074,2.37,2.9687,0.027,6,2014
2014-06-08,2014-06-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.863,0.111,2.499,3.199,0.397,0.039,2.466,0.067,2.29,2.799,0.027,6,2014
2014-06-15,2014-06-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.129,0.142,2.799,4.159,0.417,0.045,2.712,0.074,2.37,2.9427,0.027,6,2014
2014-06-15,2014-06-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.861,0.11,2.55,3.199,0.4,0.038,2.461,0.067,2.3,2.799,0.027,6,2014
2014-06-22,2014-06-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.126,0.139,2.74,4.159,0.421,0.044,2.705,0.073,2.37,2.9456,0.027,6,2014
2014-06-22,2014-06-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.872,0.113,2.539,3.599,0.413,0.039,2.459,0.067,2.266,2.799,0.027,6,2014
2014-06-29,2014-07-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.132,0.14,2.849,4.159,0.418,0.045,2.714,0.07,2.56,2.9757,0.026,6,2014
2014-06-29,2014-07-05,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.861,0.115,2.549,3.699,0.405,0.04,2.456,0.071,2.2448,2.799,0.029,6,2014
2014-07-06,2014-07-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.139,0.131,2.849,4.159,0.421,0.042,2.718,0.073,2.59,2.9757,0.027,7,2014
2014-07-06,2014-07-12,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.855,0.114,2.539,3.199,0.403,0.04,2.452,0.072,2.2448,2.799,0.029,7,2014
2014-07-13,2014-07-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.13,0.141,2.859,4.159,0.406,0.045,2.724,0.071,2.5309,2.9609,0.026,7,2014
2014-07-13,2014-07-19,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.867,0.114,2.539,3.599,0.406,0.04,2.461,0.07,2.25,2.7063,0.028,7,2014
2014-07-20,2014-07-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,730,R$/l,3.124,0.138,2.849,4.159,0.415,0.044,2.709,0.073,2.58,2.9609,0.027,7,2014
2014-07-20,2014-07-26,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.855,0.11,2.539,3.199,0.395,0.039,2.46,0.069,2.25,2.7063,0.028,7,2014
2014-07-27,2014-08-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.135,0.145,2.879,4.169,0.41,0.046,2.725,0.077,2.53,3.0009,0.028,7,2014
2014-07-27,2014-08-02,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.844,0.115999999999999,2.499,3.199,0.391,0.0409999999999999,2.453,0.074,2.23,2.995,0.03,7,2014
2014-08-03,2014-08-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.134,0.136,2.85,4.169,0.411,0.043,2.723,0.074,2.5748,3.0009,0.027,8,2014
2014-08-03,2014-08-09,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.855,0.118,2.549,3.599,0.404,0.0409999999999999,2.451,0.072,2.25,2.7063,0.029,8,2014
2014-08-10,2014-08-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.121,0.143,2.849,4.169,0.404,0.046,2.717,0.068,2.53,2.9609,0.025,8,2014
2014-08-10,2014-08-16,SUDESTE,SAO PAULO,GASOLINA COMUM,2373,R$/l,2.854,0.115,2.569,3.699,0.402,0.04,2.452,0.069,2.25,2.7063,0.028,8,2014
2014-08-17,2014-08-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.128,0.143,2.85,4.169,0.414,0.046,2.714,0.071,2.5681,2.9609,0.026,8,2014
2014-08-17,2014-08-23,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.856,0.116999999999999,2.549,3.699,0.405,0.0409999999999999,2.451,0.071,2.24,2.7874,0.029,8,2014
2014-08-24,2014-08-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,730,R$/l,3.129,0.148,2.749,4.169,0.427,0.047,2.702,0.074,2.46,2.9609,0.027,8,2014
2014-08-24,2014-08-30,SUDESTE,SAO PAULO,GASOLINA COMUM,2377,R$/l,2.86,0.116999999999999,2.499,3.599,0.41,0.0409999999999999,2.45,0.074,2.24,2.7257,0.03,8,2014
2014-08-31,2014-09-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.119,0.141,2.849,4.169,0.407,0.045,2.712,0.071,2.4577,2.9609,0.026,8,2014
2014-08-31,2014-09-06,SUDESTE,SAO PAULO,GASOLINA COMUM,2375,R$/l,2.85,0.115,2.499,3.199,0.403,0.04,2.447,0.074,2.235,2.7063,0.03,8,2014
2014-09-07,2014-09-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,730,R$/l,3.144,0.138,2.849,4.159,0.422,0.044,2.722,0.068,2.47,2.8825,0.025,9,2014
2014-09-07,2014-09-13,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.845,0.114,2.499,3.199,0.399,0.04,2.446,0.074,2.22,2.7063,0.03,9,2014
2014-09-14,2014-09-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,730,R$/l,3.144,0.136999999999999,2.849,4.159,0.421,0.044,2.723,0.075,2.57,2.984,0.028,9,2014
2014-09-14,2014-09-20,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.855,0.116999999999999,2.539,3.599,0.41,0.0409999999999999,2.445,0.075,2.22,2.7063,0.031,9,2014
2014-09-21,2014-09-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,732,R$/l,3.151,0.145,2.849,4.159,0.436,0.046,2.715,0.072,2.57,2.8562,0.027,9,2014
2014-09-21,2014-09-27,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.842,0.119,2.499,3.699,0.397,0.042,2.445,0.076,2.22,2.7063,0.031,9,2014
2014-09-28,2014-10-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,733,R$/l,3.126,0.147,2.849,4.159,0.427,0.047,2.699,0.075,2.5287,2.9627,0.028,9,2014
2014-09-28,2014-10-04,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.843,0.115999999999999,2.499,3.199,0.399,0.0409999999999999,2.444,0.075,2.22,2.7063,0.031,9,2014
2014-10-05,2014-10-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.13,0.145,2.849,4.159,0.431,0.046,2.699,0.075,2.54,2.9273,0.028,10,2014
2014-10-05,2014-10-11,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.841,0.115,2.45,3.199,0.399,0.04,2.442,0.075,2.22,2.7155,0.031,10,2014
2014-10-12,2014-10-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.121,0.138,2.859,4.159,0.415,0.044,2.706,0.076,2.3613,2.9283,0.028,10,2014
2014-10-12,2014-10-18,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.855,0.12,2.45,3.699,0.412,0.042,2.443,0.073,2.22,2.761,0.03,10,2014
2014-10-19,2014-10-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,729,R$/l,3.152,0.141,2.879,4.159,0.434,0.045,2.718,0.075,2.55,3.298,0.028,10,2014
2014-10-19,2014-10-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2369,R$/l,2.839,0.116999999999999,2.499,3.199,0.401,0.0409999999999999,2.438,0.07,2.24,2.761,0.029,10,2014
2014-10-26,2014-11-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,731,R$/l,3.128,0.146,2.829,4.159,0.423,0.047,2.705,0.082,2.56,3.298,0.03,10,2014
2014-10-26,2014-11-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.841,0.116999999999999,2.499,3.199,0.399,0.0409999999999999,2.442,0.069,2.22,2.7171,0.028,10,2014
2014-11-02,2014-11-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,727,R$/l,3.132,0.146,2.879,4.369,0.436,0.047,2.696,0.074,2.55,2.8868,0.027,11,2014
2014-11-02,2014-11-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2368,R$/l,2.853,0.118,2.45,3.599,0.413,0.0409999999999999,2.44,0.065,2.245,2.7368,0.027,11,2014
2014-11-09,2014-11-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,727,R$/l,3.182,0.145,2.898,4.369,0.46,0.046,2.722,0.077,2.55,2.92,0.028,11,2014
2014-11-09,2014-11-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.89,0.119,2.45,3.799,0.435,0.0409999999999999,2.455,0.074,2.24,2.7151,0.03,11,2014
2014-11-16,2014-11-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,725,R$/l,3.205,0.148,2.899,4.299,0.463,0.046,2.742,0.075,2.56,3.031,0.027,11,2014
2014-11-16,2014-11-22,SUDESTE,SAO PAULO,GASOLINA COMUM,2371,R$/l,2.899,0.114,2.559,3.303,0.424,0.039,2.475,0.072,2.24,2.72,0.029,11,2014
2014-11-23,2014-11-29,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,724,R$/l,3.201,0.15,2.899,4.299,0.454,0.047,2.747,0.078,2.56,3.031,0.028,11,2014
2014-11-23,2014-11-29,SUDESTE,SAO PAULO,GASOLINA COMUM,2367,R$/l,2.902,0.113,2.549,3.299,0.426,0.039,2.476,0.072,2.25,2.7191,0.029,11,2014
